x_ref,T_C,y
4.236765847577345,1.9482306527730913,1207.7114580804928
-1.7265018667590217,73.06923965832308,-523.444897980504
4.8886102561901925,7.214215084653247,1367.0683013220357
-3.123250597654812,6.468853117080503,-917.3339595788851
3.232520180360316,57.124514279989086,949.5897182035519
-3.4274051291595544,37.68980017604222,-1000.3147911331599
-0.9490134713884046,31.669885963313554,-290.2766446412562
-4.265266881927224,37.09206290531081,-1215.803803188454
3.5803893119801735,-8.95066942099218,1038.4224587211743
3.2879807097652236,-9.092143033385963,958.4027387001801
-3.6021070145728373,77.88733526633558,-1050.3093874266256
0.2710647655708254,50.27904246362745,83.45983645578929
-2.418585030836936,41.46432506471751,-722.6365280815919
-0.08224299981163785,36.070709835926365,-27.995618040816446
0.5320600594924887,3.4764515943813876,160.3037848029807
-3.9373794880124278,-4.325187603528962,-1131.6754531285303
3.6437556310113255,38.41513618186014,1057.513260822681
-2.21303680965688,-18.9880985908561,-661.3116010358333
-0.5287667842562671,-17.231245727423634,-159.99496728626912
-4.4274140328425124,14.323216697662943,-1253.19185578496
-4.972547935917621,38.574051040609056,-1384.7663366006582
-3.0484047840301374,72.968430393,-901.4865076120501
-1.5832481588165939,25.25662527054093,-479.5790709728028
4.281134210145737,10.573064501467218,1219.8471762403997
3.897282885095475,75.46671559639172,1123.183312201766
-0.1949898335385356,9.738163412880112,-61.60185180432195
-0.4524018141741868,28.12019376394582,-138.22278811018478
1.669930438538807,27.749874131575943,506.7937643964347
3.587549024598541,-15.60039887676275,1041.1746988909222
-1.6270249425130103,-9.413296701961809,-493.9402042070748
2.9365452775865606,-19.1786358811538,862.9078323636322
-1.0101274691195616,59.404032171794654,-308.7886161140931
0.9405388238770742,17.96925706118973,286.2113156977059
2.3746698279022693,48.078943196261676,710.8503018217793
0.013572044171262121,24.620369141766147,4.382633914726845
1.907757712066994,29.543956460489582,577.5417827150809
1.973134823588011,66.39677235143657,595.3092201711012
-4.942873100720818,19.444402786131725,-1379.525848621957
-4.609344667441856,-9.828960348107156,-1297.7667426619123
-3.5096168918445048,46.8823427535272,-1020.6341532526383
-2.8636486565076744,-17.048122062301225,-846.1043374727283
-2.967853929054681,31.552334271912315,-874.9309325508842
-4.5103441824705035,16.865951833725276,-1276.4156183991577
-2.827885977502201,22.656460541797436,-838.455344904513
1.0094736940029687,52.79615914947371,310.050911006289
3.860751614303531,63.90496484785362,1115.594463369343
-1.5049619232716882,76.25261098267868,-455.7231775551829
-1.335952010936178,57.97692721874401,-406.3686046079783
-0.8325826685523099,61.97381476148425,-253.9181661735831
1.8034178304613064,73.67907097036137,546.1765610074059
2.852739522088118,18.4801614300371,844.0615217318672
4.4095808230959435,14.322002467548394,1249.9284823711123
-1.2429995852028841,-17.226730844923893,-374.7970661062247
2.06774204473923,25.377058925688452,620.2349791421897
-1.5836599002583007,-14.347300707790726,-476.15102612599156
3.2400179864284286,1.4103965828969187,947.7584331400517
-2.693510962611617,21.274050326751322,-797.8670715062775
3.7101371184121597,21.164708735264277,1073.6845007855645
0.05105253100372131,56.49108036224355,16.362422576677616
2.2534403166879757,26.36142064184817,677.0371551408116
0.34993014747708084,50.657410063659285,107.6098184681355
-1.838786507143805,-17.72036647989365,-554.654093493016
-0.05698100761546776,52.113498391227694,-17.08443686708603
-4.495495863419791,56.15196388483686,-1273.1756907007962
-4.570074350953863,-18.74420047448692,-1291.1458431299839
0.29963326402729606,15.094426883804232,93.16440363008728
-0.22825524097184413,43.63420480637836,-68.41660071637338
3.331373261831118,-6.250900008601739,969.6845003083719
-4.798773820874391,60.601983036475104,-1348.2092546835163
0.5688381069833603,77.2606879052201,175.82056179183766
-0.09362895651517622,58.35000611781743,-30.28826667425716
0.9799713755065751,41.96149066868897,298.7408312073872
2.2957862412772467,58.36351106525761,687.8490766064945
0.24740608803296382,73.84339920033723,76.87584621689928
0.6303822035637179,75.54237820678348,195.03202569970114
-0.08216120391533277,13.261600806799763,-25.127689126094992
1.1520699891050556,44.730506254578486,351.42219901916144
-2.5187278494714183,-10.571047271728721,-747.4187166612561
0.5261342911153015,71.53234784002629,162.3077285058162
1.7238681841127876,-14.200601100795433,519.7992088995624
-3.088872190972621,8.734849069359601,-905.5256817690807
4.903670805639358,37.317176130353445,1369.7482376588723
2.4645947932955705,2.318685268372395,734.3328624580928
4.553312668018796,22.109835404499776,1285.7126432802845
-2.060536288117457,15.07371832140258,-619.588676058348
-0.5650712340517448,46.654099487656595,-172.77852865282517
-2.3856144552198497,31.78486597756301,-712.7072901400913
-4.533083846280752,62.97537687017275,-1280.2757808619326
-4.83323161729429,42.11691408952191,-1354.178240082862
-2.5325215884025196,52.09283579979319,-754.713510763912
3.612625322502753,-18.376711598787757,1048.2159765806193
-3.363058393997477,47.57333479678033,-981.7951201534878
1.8962260018906596,71.01876337265907,570.5207386868911
-2.5061810960820896,-6.408871990301083,-745.1837261420857
-4.344170633426618,58.330350469712286,-1235.7770668569435
-3.0751343758525085,58.471789624540634,-906.9046621990504
1.779263430704468,-11.65853483625801,536.6813392715825
0.01656204783525972,41.48651335556774,4.508069082339821
0.49031041110522544,11.136037357247591,150.55530939591526
-0.4683572166139953,16.979273868221654,-145.5325587735521
-2.256520732516588,79.41286196828675,-680.4701901982269
-0.11652168953543551,37.05355738297685,-36.44149373387533
4.224461272890361,27.692024749685892,1205.5654756699132
-2.9850507191851827,59.71951860244192,-879.6231505462354
2.3273410536298726,19.101539061459953,695.4112227245431
-2.4887032074909374,-7.047607187320242,-741.466795263478
-3.0658395205369304,78.03960453899178,-903.1939660185099
-1.7615461834671198,-3.861309325669552,-531.139583541541
-4.072208313821568,70.11129117217138,-1166.6866243503898
4.353742926722212,77.67591799568598,1240.3643483666542
-1.348660019083443,26.871463346871366,-412.5156780536831
-3.241623268561603,-7.977049577192034,-949.0043409774587
-4.999986398742581,26.04302260330698,-1395.042290781114
-4.395724915513215,34.323170947936404,-1250.1375319610188
-2.85348541796833,58.6658791865881,-846.3044152337616
-0.8234634745850578,79.91551017893929,-253.29024808860447
1.0157023123961748,4.483522451472204,309.0158758136654
4.810306173910444,-16.57748077638465,1345.226323748506
3.9047720969781086,78.16872983219614,1127.5763542500902
-2.577459179435635,-19.771402108102116,-764.2919919014284
1.1154523731765433,76.26518987619347,341.1481090492509
4.215418304879041,69.30607519742237,1205.699490240329
-3.9839765208623024,69.95648359608155,-1149.4095317376139
3.540389353865468,20.24694575901554,1026.6038140267754
-1.0392930574849646,0.043628579497884346,-317.6067720909367
2.816874359586503,39.79549247195873,834.6591901367912
-1.7740282830629797,23.250765347130738,-537.7625453668837
1.2572284482120146,50.97092726028113,382.44963411939295
0.07015829276857932,-0.8029060039987073,21.851339613101757
-3.9557879427152596,27.033845377482066,-1134.3037998489556
2.598020956557111,71.310980766311,774.9468486398282
3.2294424521447755,38.90907482347738,946.2744702021807
-0.17015148481588405,72.81430012128223,-50.71533181930294
-1.1198967152775974,55.03627859366429,-341.4531992145625
4.474916700743034,-6.558281445246166,1264.875083022147
-1.2569036427166056,44.53266736085948,-381.16884438621196
3.7961881446381067,-1.5401301577223911,1093.2289782119997
-0.8142594745055876,-12.85449464772494,-247.89685447253157
-1.2648380808718152,40.36365167614153,-384.91782417106293
-1.3857236470447742,-19.12047192143746,-418.4742191786126
-4.400025136398975,-14.741388133311732,-1247.9314424508434
-2.22681390692522,19.059769665729625,-668.8087184805062
-2.7051987359858276,-1.9097142980810808,-801.9240186405259
-4.376556395089038,46.47229784310822,-1244.594654007898
0.41568640968511783,7.805062196565878,127.21894834100476
-0.5779888416805932,4.182457414658032,-177.15218477972084
-4.748916606770026,35.150222047316845,-1333.8674409844202
-3.4408089287722454,32.473465511751584,-1002.2409452625012
4.187073932897832,64.57480123074423,1198.2941629258137
-3.6639492881399938,62.070281927860165,-1065.0987644273312
-1.2667178067062226,73.38541996525547,-384.73736415540037
4.507765881800887,-8.883174398612418,1271.011008222426
-3.8664410707842354,-14.366132111048262,-1112.1910947821225
-0.9017150995162568,55.15260907637861,-274.51200473679614
3.011138329902307,20.0385810269792,885.9333172757415
-4.8091653877563765,-14.677833980212235,-1343.985334053817
-4.321759554776714,33.0171172805026,-1227.1033480815906
4.299284855272456,12.049572837206895,1225.1684812186081
1.8423159742680815,1.4043874567131027,555.6542605965556
-2.3896207122774515,46.479546428598454,-713.182815089867
-0.19760788298114473,53.420183720231876,-61.389505121136864
-2.5105211159562515,6.02560980696822,-746.6088378493777
3.9243858975814643,46.58926768824182,1130.8377021693811
4.498078867581892,2.5877439101049973,1271.6288956411272
-4.289731056621944,68.5536746285449,-1223.7381649433714
0.24084153332543234,19.84152271362096,73.45766978450179
-3.159617924449324,27.318383098158932,-930.3501329639591
-0.956177581312323,-3.2084563168978946,-290.71657511472586
2.4119456027911665,26.44475694517478,720.5342969328144
2.1332791791148678,7.702066301740047,642.5866553126866
-3.101851548456227,58.38186781675016,-912.4045949033502
-1.6772240061161217,-6.4721675313203875,-506.3106589382161
-0.7473250850222328,33.383591018525614,-227.30221595271217
-1.137147460191322,20.429057411563875,-345.39757194175684
1.8214185871491342,71.27042194133189,551.1098535879757
2.883534307993358,45.464761536709176,852.4042914628889
-1.645697722802557,36.282465537727376,-500.4306936173798
-0.5878345818760593,-5.353981644762012,-179.36164275467726
-4.326960252993279,-9.600494015086928,-1226.2506686684815
-1.3319283708722107,40.51876315184464,-407.8089088646085
4.469578932782216,72.04319925631545,1267.3910364216554
0.02178025392016192,-11.825077394462129,7.719629698751618
0.571904533793476,22.19103686227247,175.22265152171371
1.0611648599595576,16.99464875225793,323.90015407597144
0.6717910625842025,-17.77318978388505,202.26075855471538
3.0445662529551587,42.4228803612984,896.1666104087658
-2.4042356038223103,26.31710650715806,-717.2041930215204
-1.8341858077269304,28.235661925183834,-552.7009398324024
3.868231001722563,62.991836154502835,1117.104756662522
-0.0006894047565886297,42.29269671455171,-1.4747119860243867
4.598375673046524,4.004524564595396,1296.852895539154
-3.6105769983703717,76.06885109977553,-1052.0804245587694
2.8315858524796598,72.4273728800937,838.4782229838881
-0.2698400813782831,49.26621183097066,-84.45082235100045
-0.26149871444794925,-7.754305155631018,-77.9221315096627
3.810753654030286,43.30638640893241,1100.1584935784228
-3.693549339776588,-19.841374298250905,-1066.8071987556025
0.14447167454943255,8.631255845576888,41.09249473905332
-2.504236536631365,23.509673851404017,-744.5689230904734
-1.5717106916352663,26.116744037460187,-475.52253170179745
3.1732294783748287,58.8487801100912,930.4356158772954
-1.0183918455346253,35.87435365971047,-313.0553391766262
2.8441243790789894,44.75790010594709,844.3770137203494
-4.865106821169087,24.97944290285968,-1363.035336525446
4.993380546122824,53.120748952670596,1396.5373871462082
4.552663931260582,-1.2808351918680394,1283.9488387720662
1.7850071285701574,69.79230207060598,536.8577156267926
-3.0318518512342085,63.97358048845224,-893.0142317363355
1.568306231956048,71.25836090536403,477.1037167098846
-3.097743629980937,75.13927961018135,-912.1440466198316
-1.265862009391221,58.29948798550383,-386.5045573101718
-4.650224770747156,9.045327799473185,-1309.325794488707
-4.297689911705596,71.45243689717206,-1224.7609237364854
-3.422631661759298,61.09810434242014,-1001.0642652444268
-3.1814475298599554,27.23751598189375,-936.2762071084782
3.3844868716573124,-10.184161217421,987.3080853355752
-2.5594805883305147,77.45535782934628,-764.850775218195
3.2542515719320377,1.3581957518937386,953.5872347378225
-4.938080981816162,-2.6932087494406716,-1377.9725085204175
-4.421244816234155,35.421925205684154,-1255.2295298704526
-4.3910805470457195,65.9633368896647,-1249.371745461888
4.316419669378844,7.001792441228645,1223.5409722783163
3.17267630809628,0.8844841209395291,931.4425829288729
-4.844203823490695,58.46159898307701,-1359.7337524118243
4.315433980706416,36.62361752903049,1228.140286270668
-2.734551670215688,36.7752378274604,-809.1984908931619
-2.3546665132526923,39.51642969315066,-704.1873932244229
0.8438674746250001,60.88890905748133,259.53698830013104
-2.9525043545399954,58.036668764072544,-872.0799199102371
4.749289845896968,6.482065788495223,1333.846398063072
-1.3374249190009069,16.278430649632156,-405.84576573895663
0.7105989299261593,79.83540036182748,219.5790618449093
0.7249556106741029,63.788761099217794,221.80460710101013
-2.1834160853894655,34.04815038294141,-654.4504792047595
2.3458739548376375,12.015302106469875,699.7190661787763
4.922768994784345,70.0122464270479,1379.9566055114947
0.956685683862065,8.28672457949699,288.4941301654252
-4.162481744440118,26.283502177199324,-1189.2908697853761
3.0805594584114697,39.34796826215165,907.1759557037467
1.667924480417847,56.73220979417957,505.9665762001561
-0.10183749766398886,50.702001605125275,-31.28374756356653
1.5430395702585207,48.6747054339308,470.1744448108007
-2.386475546254508,0.7285492022397975,-708.8530120693096
-1.9618041523973382,13.854048091099955,-591.1507261006847
0.15319050784357735,54.98937130399817,44.28840526850234
-4.315825578708129,37.74792271569177,-1230.1725057954686
0.8798536921073872,71.24790592464412,268.2093948810516
-3.1761238256962434,-12.957044574270142,-930.2524349460723
-2.461276316848026,78.39491521800984,-736.3023800322887
3.9993767603281096,29.35537527119711,1149.9157218395655
0.8789167747280828,9.583606205699475,267.4898088712163
-2.5611626975131694,-9.981942821682582,-760.8201939095528
1.9902395321052815,-13.14771846322346,597.7664835768405
4.9662070784509,79.15111604744435,1387.9148777691105
3.9758931574229237,58.6743609184651,1143.611298178726
2.988157593463482,77.8806999615026,887.1753642853305
-1.6743724005921723,64.73080374785206,-507.78675384095885
0.8310941970010894,23.068025907969066,252.4381343896105
0.8498750660024887,-0.7560486836864335,256.0367864554844
-4.115257234203257,33.69625924441872,-1176.598674735103
1.9268958699750005,3.937230619368698,579.3216697892451
0.21112644076766074,-4.057367103139381,63.6519566411872
0.2194214868784785,35.54193040552084,70.7358487676546
2.372709394849916,37.052494007135316,711.3937865445698
-4.225890301934019,78.43644595087271,-1211.0126998657138
-2.8741197801660965,60.40251668887082,-851.5601579020655
4.87777576672508,-18.15677092038436,1363.3601165737246
-2.0025184282849127,-2.834779236385259,-600.3682364112848
-2.4473555926318746,35.86303658666883,-732.133396521955
-4.2818251074330735,50.74409234562023,-1218.3938617348094
-1.8755450701713414,78.90039082560772,-564.6468245902254
0.6050196837200215,34.97380725834722,183.59797696748316
-4.608887370095644,26.91657068186128,-1302.6116210953912
-2.109726463486564,-18.94136270399949,-633.9580893118145
-2.436345786719998,23.513675600888426,-725.9790540968053
-3.4601312432833478,66.27189961473636,-1008.6017504995963
2.9189526670580115,-14.143896590495213,860.1938289960556
4.622548969510859,32.509207695384916,1302.8690084574696
4.155364931294004,75.07077482117701,1190.4499282322024
-0.591906883243273,76.26736839530878,-180.86904729160182
-4.336659269815623,-18.344693896521452,-1232.1847408902893
-1.5101457811472874,10.69483291075299,-459.948042545353
0.24550394541856146,-0.5330497479736174,74.94929863785246
-1.197487750428584,78.1687843723413,-363.91331703235426
2.311555764447383,59.839897373008384,693.0582664996363
2.4312971972229915,6.835001635399724,725.0507328414353
3.966663231782908,18.632268865646502,1138.4443213739353
-0.3084434429280929,47.510342901481295,-93.32948019896287
-2.6155366745487085,-17.49821305816029,-778.1449227961788
4.111509476002995,-3.321497118139,1174.8320247684153
3.843054856308708,58.9090347281324,1109.094502500555
-3.7320613043702577,10.5588304327175,-1078.8021694898061
-2.8858399170716877,3.7005871946200166,-853.0282600266692
1.600701616386817,71.0396913246932,487.0424971165875
3.207803796823976,52.05601824510646,941.6639519486566
4.601798835794128,65.7603830167346,1299.8654334658875
-4.788641214806288,58.28459091496744,-1344.8055633462138
-3.108152412218902,31.356270607264243,-913.9144514540335
-0.7699242052387678,-1.519019049221498,-235.69603107478142
0.5085114658904288,49.514854076450064,154.9866340003728
2.7842891205888476,34.79033890955739,826.0658145110942
0.567143677516694,52.939490317751364,172.44246884473287
0.18633439168997512,47.45975764364,56.806588636093764
-2.607363520449085,58.94927775756665,-777.0753358794067
1.5013307798843867,-14.460760582000148,454.6184859385225
0.8236706588585143,-3.523996279459002,250.85336326938992
4.456582989240021,68.28722599610607,1268.343240755809
-3.102453255970996,48.512203736046445,-915.6238191052419
-3.7523647826997797,66.72508964635698,-1086.1248886279873
-1.4648579301010445,-14.364815557999016,-443.50473844759773
-1.7437903546473987,32.14835737941266,-525.5969233546382
-0.4696050530085465,-18.76070616523529,-145.75540523964344
-3.2847057157709116,-4.21942598820802,-958.0058663783917
2.068205324982432,-15.278652302443923,618.0851814253125
3.2265081999046057,-1.0436052496662285,945.1433918484088
-4.937118739822211,5.697267985246597,-1376.89991365423
4.102658950244381,-12.760871208131723,1172.164156645922
-4.094290921212402,44.92847204218914,-1174.5153138242495
-1.9372674375226682,38.50134808139033,-585.1872511226399
-0.13648144116438843,48.53530494385251,-41.797622328407094
-0.7603824526489076,77.72785152250233,-234.24101102374473
-2.8465853622839887,8.183373127029377,-843.8868897110949
2.2935437588480854,4.345987852628625,682.8967646847037
3.3914024792408863,10.47797628939438,990.0246183464311
-2.7245802545146134,61.420217307569246,-808.4515581308883
-3.3522957187119653,45.402468642420004,-979.620966056293
0.19015890381445555,55.031925933847944,58.38815500642287
-3.514071693153676,3.5876738170802334,-1020.6003832828752
4.395940632102901,-6.616142709728283,1246.468271212707
3.5124652071660414,27.264862914120506,1022.233477241486
3.3482343484839348,70.3854690559217,979.3271854621871
-0.8837581564908579,5.937999821733449,-270.61142506740094
2.8682549944622506,56.25109766111241,847.550195417311
-1.0826197704210463,50.237243304093596,-330.254118098289
-0.42141780503050086,16.635572381305778,-130.4240602495741
-3.9383838377425704,49.98355795891007,-1134.2512832560014
-4.625808066513345,72.07520953889698,-1305.1562616174967
1.7040961740196447,1.1178300425579728,513.9509611920943
-3.0674735033465126,6.0582161217144055,-900.1621938290945
4.564231974647621,18.99234160925569,1290.8918655730238
0.6500294593518845,-0.22752690789580754,195.87366388469061
0.7647333897168904,20.072680431952953,231.5622011063149
3.945011225525514,53.213644769790534,1136.515561280443
-2.0246471200327942,65.62930957947691,-611.3543923379777
-4.8922111824996914,46.44297293006002,-1368.7693676964643
-2.802740658290822,34.183422183398065,-829.1088147690367
-0.4218449978739809,72.09509111106559,-130.28664618261703
-3.4809509372558134,-1.296957907376921,-1010.9303141595099
-2.192726371415942,49.68222139417678,-655.8762292488495
2.3765642269478384,17.968385426880616,711.0607872883448
-1.2306856167158897,73.61778318503077,-376.7991269758255
-1.5845892090705527,-0.5075904318222406,-479.461230719305
-2.6641410662521547,5.491114441710593,-791.030277285722
0.31557519366871745,-8.525381529780912,98.69634077161174
4.95409509904796,25.478553391348754,1382.5809139044957
-3.3092678036375514,48.842903972498604,-969.9486039923967
3.4355109030283533,9.176408379095964,1000.6596229477249
2.748584768490958,69.69715143153726,817.3623343530523
1.010122972762102,60.04801512255898,308.1665026307819
0.42947400244516576,7.090836594054558,131.5110860938476
0.20017015581730568,40.35740968625949,61.391981607916065
-3.9719904411447926,45.62939789977983,-1141.281393753391
0.689431460877187,-6.339289135492848,211.8031851656273
4.8903133475104195,44.87676490317395,1369.3538150309294
2.2913714993027785,42.57861601475303,685.7202638261053
-0.33425280085203823,67.1042067771418,-102.0481673622195
-0.5719037915395457,9.743782857860555,-176.08896677076598
3.6978249052351124,-6.239385108053524,1070.272201167688
-4.937282697502638,34.381047444188056,-1378.93534925276
-3.0004723718355866,65.79273865036554,-885.701679188068
4.574887923797217,-7.974661662651787,1286.2039429024496
1.5354396169055038,0.7041687892708062,468.12998570013235
3.276847177866479,-9.50373756534673,959.4115221208793
0.3379971891866287,78.72876470342653,105.6962086683471
-4.587901498204877,56.0351762807439,-1296.5547469541957
0.3622672043885018,-10.730994578493663,111.70193929197721
1.2981590634375886,64.79945303124032,399.7133030947015
-4.11568947900399,23.67812905067936,-1178.5193652151443
-0.19357934841129065,-17.5808021064269,-58.05596008656097
4.427074903390384,-13.87588912685323,1253.9583607807626
-4.377842354961866,4.839045617701082,-1241.7721106113333
-4.538553563159376,-16.13529051667293,-1279.7144690261916
-3.9690004103296084,-3.144734210566984,-1140.1324125236101
1.8206545759733936,-13.656284156597424,549.2309812328615
3.9292356730245945,-5.88780806860944,1126.6750055111886
-3.437563829803576,-10.124300286077752,-997.4559118897153
3.4472308738488877,22.487268149598087,1005.615328485066
-2.779893051819502,62.60631250344754,-826.16476043207
0.38258123149882284,58.36119278457872,114.4941108426997
2.637789781744689,32.98687568730072,784.3008352346253
-3.8232960744664055,-13.786127274653342,-1100.00803520249
-0.2264357728938018,74.78930252639053,-70.91342871945146
3.6661658026326887,-13.393940070875715,1062.5706148795516
-1.450352486681541,-18.743561887522258,-438.50491064879384
2.974163820535855,54.86502246622635,877.7731815253466
-0.4562565583468636,42.57892573027652,-141.72019856577774
4.432798106619845,55.78016403522744,1258.6225223916476
-0.9943807447851913,7.47998961560717,-303.1703977754549
3.2269514184358155,69.29201835209746,948.8790772224444
-4.243534647852686,67.1746863375472,-1210.7031530996505
-1.610228811246206,-15.586033188492491,-486.2372406335053
-3.5433847126448748,75.66487230383727,-1031.8873217474118
-0.9624883044105061,56.90048102862342,-292.0783697397817
-0.9468654876287683,65.35796925733649,-288.6383636845784
-2.59469603436425,27.904574914857733,-772.0191414114788
-0.8093276832193874,59.49654161492566,-246.76341131513036
1.8163476112392631,71.13995250675576,549.022603758078
0.7756027967082773,69.71056765071039,238.3973501253921
-2.5657642211551357,7.686456859591868,-762.5969056983892
2.113457091883846,-2.902461612320412,632.149063758975
2.0882890004516703,44.83513551251146,629.0105551191779
-0.7817651564205725,24.467567719832992,-238.6398471923789
-0.40579541873634106,65.9044286817493,-123.41023675038323
-3.268306069139574,25.135866119374192,-958.5438587077047
3.347113424450228,-4.113530397630932,978.0767110124109
-1.4335198684971173,17.503246749343724,-433.154233763534
-2.0702060255799646,76.24238222822758,-624.3049473375124
4.286704442419328,49.82863777463254,1222.037299100895
-1.9456406041096184,-3.19840432988833,-584.8411350150341
-3.02026260643696,-1.2126160583184316,-888.2234946711833
-1.1757841756140772,18.65804317765079,-356.55233555031845
0.15681487031922714,74.05083784934718,47.27647685427155
1.1415401607635385,31.658372591101944,346.27749787658723
-1.015724100361659,6.983297171017295,-309.67619747430626
1.8420026509272045,1.1334307233701608,557.7493487813771
-4.770238345052762,4.758020422155813,-1338.1614679523475
4.265746609883244,33.58978660692555,1214.5272091202498
-0.3876160383815339,1.296951415961619,-119.76352107949863
-0.5135823844747422,-9.404344521117318,-156.55490753038103
-0.5328892714981679,62.24151064748821,-161.69879549751167
-2.242115587365956,45.511386529119676,-673.3560487569745
3.148759940111928,39.54005284201116,925.5351449369551
-0.471338166448497,5.537616454433177,-143.7523383816131
-4.043987729102556,21.99473851441521,-1158.59587350365
-1.4985349923942257,67.93172477933155,-455.3008727547831
-0.14979295931048675,6.19822625099555,-44.28869898213406
-1.4045157902214847,23.241346416368472,-425.3698356457594
-3.974856568186248,-10.208469904911247,-1140.7029733907425
3.8884087150879925,18.95016759429972,1122.9258429070069
-3.4901640668286005,-11.52669284346775,-1015.8716305439282
2.290379465224987,57.05670511944619,684.8286634140171
-0.7562380399601043,79.82304799855932,-230.3461938254261
