sensor,p_a_um,p_h_um,p_vs,p_doping,sensitivity,noise_sd,lod,full_scale_output,nonlinearity_pct_fs,constraint_metric
piezoresistive_pressure,885.2043416727901,42.16104614155252,6.017507997383253,4.19685237398688e+18,0.3147329271042412,0.008440077046892095,0.08044989564212356,31.473292710424122,3.72333248537783e-05,789.2776804563296
piezoresistive_pressure,610.4954346357584,17.562768351855485,7.533971375587649,3.1983122855179546e+18,1.1784802505195753,0.008440077046892095,0.021485494669522848,117.84802505195753,0.0021012224384229657,691.2476151979092
piezoresistive_pressure,853.4799322273814,27.138476596575632,5.443641857935202,6.228560951901166e+17,0.9799835142631431,0.008440077046892095,0.025837405193203433,97.99835142631431,0.0009433774771561131,546.5178498575991
piezoresistive_pressure,967.8481357002173,24.916141772765435,6.277642245481969,1.6480462762489446e+17,1.8909468475644142,0.008440077046892095,0.013390239484144868,189.0946847564414,0.00510735189161403,390.1861697767382
piezoresistive_pressure,1334.0637273282118,39.54826886361936,3.1555095211927515,1.5048391280430713e+19,0.2681650036396734,0.008440077046892095,0.09442034119671501,26.81650036396734,0.001652627243510829,325.97165687291056
piezoresistive_pressure,704.8482183331134,12.593366114942945,4.2362764119918825,5.806964161609566e+19,0.577330912578513,0.008440077046892095,0.04385739718593868,57.7330912578513,0.09378213491191785,371.84002091149006
piezoresistive_pressure,993.1433639906569,12.25596728279771,3.0951731230391286,4.381505098480845e+19,0.9675095619272223,0.008440077046892095,0.026170522894099227,96.75095619272223,1.4876984304090495,182.27588554665013
piezoresistive_pressure,1217.7849019785067,21.96926808321609,8.487124256462288,1.7065652976104796e+19,1.8671687478745878,0.008440077046892095,0.013560762073325454,186.71687478745878,0.0868815661202245,217.3101100141638
piezoresistive_pressure,798.4479335028208,13.67015309959321,6.613759648971489,4.186506205674305e+17,4.208438858639961,0.008440077046892095,0.006016537721272494,420.8438858639961,0.1312537784846668,314.5471033175157
piezoresistive_pressure,1060.046410789581,24.409208594460065,8.49314518996421,5.848056119669661e+18,1.6883253100931743,0.008440077046892095,0.014997246673556607,168.83253100931742,0.012454695397036008,318.6467204313191
piezoresistive_pressure,630.8565403016148,18.90308901705559,2.013985337743678,6.8192933598266565e+19,0.08957957755803368,0.008440077046892095,0.2826562909863322,8.957957755803369,0.0015169544178711045,696.7501545550033
piezoresistive_pressure,875.8931078109932,20.603714255887517,4.826055863536695,1.5918421879893804e+18,1.3709267523172117,0.008440077046892095,0.018469426683722315,137.09267523172116,0.010503164341807642,393.95699330153184
piezoresistive_pressure,792.6330353166053,14.546750108304263,9.491102228918535,1.3930922286034354e+19,2.1495529693305677,0.008440077046892095,0.011779300860197798,214.9552969330568,0.07585294414316465,339.6465086133696
piezoresistive_pressure,1303.81760573905,19.462651723267506,7.976625580596976,5.37149032266259e+19,1.6064210858844339,0.008440077046892095,0.015761889185322748,160.6421085884434,0.3801054913501807,167.94761581222696
piezoresistive_pressure,879.5380774883993,17.595284304290516,4.549307451091435,2.343316693961804e+19,0.7323606511319591,0.008440077046892095,0.034573445612541526,73.23606511319592,0.038242990610410754,333.6510613610328
piezoresistive_pressure,1077.2005384477416,14.915280212118155,5.796976277180814,3.917045781681799e+17,5.567258287781117,0.008440077046892095,0.004548061151796839,556.7258287781117,0.666774058599209,188.557498161852
piezoresistive_pressure,631.5885090210013,28.480472009399524,5.1591583567067705,3.668335792505247e+17,0.4796479851046596,0.008440077046892095,0.052789195257750096,47.96479851046596,5.767262163053181e-05,1047.331719417875
piezoresistive_pressure,921.7333634774774,24.717791050741447,3.542525866355012,6.136296420032266e+19,0.2086672665490994,0.008440077046892095,0.12134261189796358,20.86672665490994,0.003684945038487893,426.78048762452755
piezoresistive_pressure,1492.9379850598891,16.71897269662277,9.510561196283055,2.5622899741116125e+19,4.283051150773304,0.008440077046892095,0.0059117274693543465,428.30511507733036,2.678829311916952,110.03518211208976
piezoresistive_pressure,859.6793607867149,19.063825041308462,6.84684454000887,2.994258677432594e+17,2.668272687764585,0.008440077046892095,0.00948937162861303,266.8272687764585,0.016823835394373293,378.3925324322311
piezoresistive_pressure,1140.7480174006619,26.296587574415053,6.987753854518671,2.2992647762113792e+18,1.8744400509138046,0.008440077046892095,0.013508157344553361,187.44400509138046,0.012345041738216765,296.43225914868935
piezoresistive_pressure,766.9164333530535,33.59371759261059,9.395286321476163,2.3619241574364426e+18,0.6930082671135205,0.008440077046892095,0.03653669421021297,69.30082671135204,7.274319098350553e-05,837.8523522829239
piezoresistive_pressure,1023.6963599549347,13.650551785259923,3.838333303694614,1.3328352820390792e+18,3.445493922821735,0.008440077046892095,0.007348795762768297,344.54939228217347,0.8752010031939819,191.07919493833427
piezoresistive_pressure,620.4762265504327,16.417104722044115,3.1718576786395802,1.186880754250048e+19,0.3630837529468746,0.008440077046892095,0.06973661293068398,36.30837529468746,0.0041027071269894196,625.5352530087201
piezoresistive_pressure,755.981634560886,31.61836608302597,6.453881410783426,2.8942675721703265e+18,0.49232129957289034,0.008440077046892095,0.05143029798353771,49.23212995728903,0.00010530409071399569,811.5633895170156
piezoresistive_pressure,1494.1904092306156,24.475886654193914,5.167904437461213,1.2097505393361308e+18,3.2197799903228517,0.008440077046892095,0.007863963133126184,321.97799903228514,0.1855741619908036,160.81703785259617
piezoresistive_pressure,891.0371129876439,16.920144325384772,9.103985205288073,1.13100996211409e+19,2.047789069100646,0.008440077046892095,0.012364667593326151,204.7789069100646,0.0578750094681993,312.62088656408355
piezoresistive_pressure,639.8403166133949,27.471043962004526,9.348100799258843,3.130449167063853e+19,0.29333687764744043,0.008440077046892095,0.08631792682783136,29.33368776474404,8.539713703169378e-05,984.3226406831053
piezoresistive_pressure,628.6958128550305,26.18772945978147,8.01068926066341,1.6812059889727578e+18,0.7159134137022886,0.008440077046892095,0.03536772835381691,71.59134137022886,0.00010879582953460972,971.9014360246456
piezoresistive_pressure,1287.741179837786,25.163332192957053,2.4877409960757837,1.9988358778049328e+17,1.2823067576838167,0.008440077046892095,0.019745845515476562,128.23067576838167,0.0461017301788452,222.59555983904147
piezoresistive_pressure,1441.7803157375408,20.56518456438574,9.763789856182235,5.103531896964383e+19,2.198025410260861,0.008440077046892095,0.011519535225787624,219.80254102608612,0.5354134060067437,145.12423441261535
piezoresistive_pressure,1064.7743206061282,22.52897485513761,5.700789409235423,5.1037980806774144e+17,2.349741926594813,0.008440077046892095,0.010775749819202369,234.97419265948133,0.02446832855377061,291.495468064134
piezoresistive_pressure,1104.2340115855475,25.569543407777587,8.780786557093805,2.817805368194279e+18,2.2018510358739225,0.008440077046892095,0.0114995205071294,220.18510358739226,0.01190967891834107,307.61410658737867
piezoresistive_pressure,803.9041951587393,27.789010578838397,8.439433691339849,3.4688377347940357e+18,0.8915334397166284,0.008440077046892095,0.028400764360251317,89.15334397166284,0.0004836138268982993,630.7685161846537
piezoresistive_pressure,1039.3158183997748,36.19553815396082,7.747053244000339,2.761483930172398e+17,1.2315620578516857,0.008440077046892095,0.0205594439835573,123.15620578516857,0.00045560724142757755,491.54748401079775
piezoresistive_pressure,893.2836291104544,21.32853431707086,7.429922478321435,1.0909173426648101e+18,2.2446213795271484,0.008440077046892095,0.011280401840425417,224.46213795271484,0.009323305277185605,392.09181487170275
piezoresistive_pressure,1116.7117024264317,30.0312707068291,5.081140231530894,8.411399515979556e+18,0.6390942141989857,0.008440077046892095,0.03961893345007295,63.90942141989857,0.0036025448040668743,353.26213410645875
piezoresistive_pressure,1030.008399991072,26.943756406772273,5.037067979704156,1.4852808478038054e+17,1.4796944022379812,0.008440077046892095,0.017111797613331783,147.96944022379813,0.004494490347547602,372.5479041135513
piezoresistive_pressure,623.6158032767792,27.082396525439197,2.19929729267174,2.8554048121536078e+19,0.06991826149973143,0.008440077046892095,0.3621404565497319,6.991826149973143,7.793138492935774e-05,1021.5470687989367
piezoresistive_pressure,1135.921977177259,17.051770718697533,6.914390408992967,4.744851715219024e+18,3.4502399364532543,0.008440077046892095,0.00733868704989391,345.02399364532545,0.36421282006256983,193.85544065373762
piezoresistive_pressure,1184.2772462212713,29.046415986146165,2.080832067863109,1.464769153714129e+18,0.555215423573299,0.008440077046892095,0.04560433674143696,55.5215423573299,0.007521990919914623,303.8024672044745
piezoresistive_pressure,1420.7626546111865,39.438104450961234,7.763378458135895,4.2271032448254086e+17,1.8856065396080517,0.008440077046892095,0.013428162561389626,188.56065396080515,0.0027961513697498486,286.60151447854923
piezoresistive_pressure,1010.0494688370887,39.901196865827245,9.214441119848715,4.2101450777990287e+18,0.6998112093243166,0.008440077046892095,0.03618151696244411,69.98112093243166,0.00016623442166367763,573.7281349695586
piezoresistive_pressure,1462.1588789728667,26.107061043620345,6.401986902008309,1.1674746091076954e+19,1.6122815435730675,0.008440077046892095,0.015704596533780757,161.22815435730675,0.09426590800127657,179.13249171933154
piezoresistive_pressure,810.459273535293,22.819528759043028,3.6527625599985236,1.78485968116129e+17,0.9150150157028389,0.008440077046892095,0.027671929647217184,91.50150157028389,0.0024953420694149692,509.62390786860317
piezoresistive_pressure,1337.3187097431803,31.02588849240755,3.0643001135412185,5.864256166395199e+17,1.0404550627876388,0.008440077046892095,0.02433572774670063,104.04550627876388,0.011729803267662164,254.48365873689625
piezoresistive_pressure,783.6231996386612,33.749490291197176,7.634437853177475,4.7429924422557235e+17,0.764053307066114,0.008440077046892095,0.03313935154328874,76.4053307066114,8.32899237029727e-05,806.2285293079573
piezoresistive_pressure,901.7831419796225,20.491404755077216,6.758035797406133,1.659628036202053e+18,2.0353418837386354,0.008440077046892095,0.012440284034329702,203.53418837386354,0.013846085329217987,369.63494401538566
piezoresistive_pressure,1260.4033515146955,28.759399643367352,5.237536748363972,7.679800456535704e+19,0.3741070168797095,0.008440077046892095,0.06768178622219685,37.41070168797095,0.013395152392587789,265.5621837312573
piezoresistive_pressure,983.4569007486211,15.558095045406807,9.148804493641949,5.765111322266084e+19,1.5888095311143362,0.008440077046892095,0.01593660576980398,158.88095311143363,0.2433353664960871,235.966999521986
piezoresistive_pressure,820.3822206790832,13.173996657658009,7.409971730410748,1.216935135323938e+17,5.8129130083963885,0.008440077046892095,0.004355859291907999,581.2913008396389,0.21665032332752676,287.1379420416689
piezoresistive_pressure,1231.1141934027112,18.81270180446104,9.00851226775507,3.3014769629826324e+18,4.895854759455046,0.008440077046892095,0.0051717692588361544,489.58547594550464,0.31785442413548753,182.07906271813872
piezoresistive_pressure,725.424179363161,21.601494321634775,7.676609236716458,2.3293309528257336e+18,1.230007021012942,0.008440077046892095,0.02058543626834295,123.0007021012942,0.001594598308193849,602.1507825518204
piezoresistive_pressure,1286.3565979898265,20.58965853107412,5.376552745294667,7.717300695427192e+19,0.7729443924590877,0.008440077046892095,0.03275815361066416,77.29443924590878,0.22220016955035404,182.52901125572023
piezoresistive_pressure,740.011407416166,16.11711014143381,2.233665105101676,9.489622185164646e+19,0.15218238738971465,0.008440077046892095,0.166380824844305,15.218238738971465,0.019425588654557457,431.733609478882
piezoresistive_pressure,873.6586345587891,35.779565847265765,6.3902950229942075,7.944021814263824e+19,0.1387863297659036,0.008440077046892095,0.1824403828776575,13.87863297659036,0.00012460148591906926,687.6335112701635
piezoresistive_pressure,981.980625895682,41.19371808554373,4.892667085032631,3.376855081678966e+17,0.5286580998537398,0.008440077046892095,0.04789528647661213,52.86580998537398,0.00010281257281714084,626.6581146103854
piezoresistive_pressure,1285.2688399267054,23.9942519900913,3.680760642119467,4.0670172756359514e+17,1.9779785167085484,0.008440077046892095,0.012801064787503542,197.79785167085484,0.06624755169227217,213.07121006676724
piezoresistive_pressure,1150.2460363602006,26.714432382821723,3.4624586436643807,2.37989687592765e+19,0.4116183589510187,0.008440077046892095,0.0615138527960783,41.16183589510187,0.011629720294612012,296.1897151935343
piezoresistive_pressure,1164.9248931040113,37.10734901704262,3.7269355694298794,5.7785198355418e+18,0.3890330281818355,0.008440077046892095,0.06508504241660817,38.90330281818355,0.0009300952907151656,401.1156359498667
piezoresistive_pressure,856.8022436843744,24.001131352570077,7.316544895051481,7.138586947276417e+17,1.680181434974096,0.008440077046892095,0.015069938646873966,168.0181434974096,0.002599674496840814,479.5965359097265
piezoresistive_pressure,1362.760733004086,28.90543948610021,9.615758404436326,1.9183019962020872e+19,1.4758892956445244,0.008440077046892095,0.017155914888331025,147.58892956445243,0.023989595147967634,228.32100559913187
piezoresistive_pressure,852.4723836464586,28.06426422999561,4.176683256390521,7.124356644937341e+19,0.1500263720369583,0.008440077046892095,0.1687718685514755,15.002637203695828,0.0007145770585394484,566.4982040395091
piezoresistive_pressure,635.9395116772158,20.79946119588891,5.491700413146487,2.4421206623962107e+18,0.7197403531305242,0.008440077046892095,0.03517967421243712,71.97403531305243,0.0007529105891545245,754.4422137619069
piezoresistive_pressure,1393.601177862786,41.84307695847546,5.668595974507891,1.0755058971845106e+19,0.5181864075465706,0.008440077046892095,0.048863171190766316,51.81864075465706,0.001492486531218284,316.0473241952964
piezoresistive_pressure,890.0813474471878,17.107631052777116,3.4364835190462673,6.719917696869848e+18,0.9278747822425659,0.008440077046892095,0.02728841393822582,92.78747822425659,0.05257514208616609,316.7641247527654
piezoresistive_pressure,849.9188768362962,14.39816851775644,8.175727402823991,3.415337616128269e+18,3.5975198761412774,0.008440077046892095,0.007038246350937448,359.75198761412776,0.14263602123889005,292.38683629279876
piezoresistive_pressure,825.8405624514714,33.86816451768913,3.071134355162493,2.0430710987839513e+19,0.12354311338334312,0.008440077046892095,0.2049505670308785,12.354311338334313,0.00012322704640427428,728.4583981893621
piezoresistive_pressure,1043.9169705216284,44.388561022409064,9.648000224902527,1.933950434407215e+18,0.7976847324017932,0.008440077046892095,0.03174215339992555,79.76847324017932,9.22636320790086e-05,597.5092938842655
piezoresistive_pressure,1124.233809760312,21.99384668734012,6.783281270872274,3.988382496137117e+18,2.13575055545437,0.008440077046892095,0.011855425286446683,213.57505554543698,0.04567743607495998,255.26626475757683
piezoresistive_pressure,1048.4026676781064,19.319011238028796,3.4159313708795573,4.865950524660835e+17,1.8597965032081545,0.008440077046892095,0.013614517016780498,185.97965032081544,0.07345255106693346,257.83043091476054
piezoresistive_pressure,1232.8097822799737,35.38179363997603,4.477318715531092,2.6068009119622344e+18,0.7479136779013535,0.008440077046892095,0.03385448332984747,74.79136779013535,0.0021413318063667184,341.5019717755849
piezoresistive_pressure,719.3870155369298,33.68663836338504,5.6718270590976,3.398948026987594e+19,0.14472279382763484,0.008440077046892095,0.17495676023800877,14.472279382763483,4.264946805586018e-05,954.8562578244982
piezoresistive_pressure,1022.5748459297398,23.7228391935698,4.905287730916108,8.284858821565527e+19,0.3230735204150361,0.008440077046892095,0.07837296943478585,32.30735204150361,0.011733632601185531,332.79896591520844
piezoresistive_pressure,689.0391938602953,40.725208185040266,4.412663323895007,8.722770470480314e+18,0.1130882083103453,0.008440077046892095,0.22389806611128343,11.30882083103453,6.6209639099807516e-06,1258.2906656196412
piezoresistive_pressure,931.1889225990444,12.72975846556727,4.589308071416986,1.7292365049223866e+19,1.7140272099855702,0.008440077046892095,0.014772362418266072,171.40272099855702,0.7318962103831452,215.3525781964619
piezoresistive_pressure,768.4522944469622,21.170845606494325,7.445199213923625,3.218792120896357e+18,1.267325728940449,0.008440077046892095,0.019979260708172738,126.73257289404489,0.002969862815922907,525.908143414379
piezoresistive_pressure,1470.0126734841087,16.375093352866585,8.891825270624926,6.20349650625431e+19,2.7195495243968164,0.008440077046892095,0.009310450467450927,271.9549524396816,2.7580118731510135,111.15964231073643
piezoresistive_pressure,970.6147694353187,22.97426387530395,6.674974978211998,1.7548521271002442e+18,1.8265218107228713,0.008440077046892095,0.013862539714571189,182.65218107228714,0.009994174048668609,357.72832410448626
piezoresistive_pressure,652.2306193730805,30.049734259257615,8.555834046217791,3.703705363595446e+17,0.7614838215231318,0.008440077046892095,0.033251174122163704,76.14838215231318,4.8568903128670176e-05,1036.2004663512237
piezoresistive_pressure,644.5041926722263,23.842057920693,5.122392454619349,1.0226275148375095e+18,0.6544861403377596,0.008440077046892095,0.0386871922568281,65.44861403377597,0.0002811361375425728,841.9722127870656
piezoresistive_pressure,1191.009593653316,41.71844444830797,5.013936765407033,1.2977807104514421e+17,0.8288731128492923,0.008440077046892095,0.03054777715449924,82.88731128492924,0.00043505987012272524,431.4228078655709
piezoresistive_pressure,1105.82531646923,34.61619901714885,3.186215582655393,2.4345542863587635e+17,0.6323613280887582,0.008440077046892095,0.04004076469572209,63.23613280887582,0.001069233861346679,415.2520990285961
piezoresistive_pressure,1280.250184859327,36.89488012857351,5.829372896183672,4.978184982806653e+19,0.3310995177562741,0.008440077046892095,0.07647317432613954,33.10995177562741,0.002071991987634321,330.203690832415
piezoresistive_pressure,1460.5207697848402,42.65417149509055,6.91777522771343,4.3415247587099873e+18,0.9513255578786327,0.008440077046892095,0.026615737305679076,95.13255578786327,0.0018626871344299832,293.32666871286557
piezoresistive_pressure,760.9759608293559,13.820836094640862,9.631414967340408,9.800886997554478e+17,5.125911808124046,0.008440077046892095,0.0049396540729683075,512.5911808124047,0.08238341636420513,350.10471150369455
piezoresistive_pressure,1078.730412594887,24.26044485852492,4.660961525629268,3.537091035674624e+17,1.7457375388801624,0.008440077046892095,0.01450403086188915,174.57375388801623,0.015035888619560978,305.82883354575574
piezoresistive_pressure,1354.0317147505775,18.714826835665214,7.033384068841803,5.650218370368431e+18,3.8466600341874084,0.008440077046892095,0.0065823937950433105,384.66600341874084,0.6755689250434951,149.73856045814796
piezoresistive_pressure,961.8450482253068,13.187340497783339,4.395523059569132,8.360005402572879e+19,0.805192295524065,0.008440077046892095,0.031446191526455725,80.5192295524065,0.7165164795540017,209.09926530670597
piezoresistive_pressure,780.6776938395942,14.767124387581338,4.284138758219992,1.0601500511910179e+19,0.9888755179168128,0.008440077046892095,0.02560507433131366,98.88755179168129,0.059684273198181224,355.43313001023654
piezoresistive_pressure,928.7476803864785,29.758946886949563,2.7150415482113477,1.2429420199170627e+17,0.537886207368391,0.008440077046892095,0.04707358321113224,53.7886207368391,0.0008872936875720262,506.0898043501081
piezoresistive_pressure,1309.1365030735749,30.199037031939916,9.525149961684356,3.0623516153702816e+17,3.425531053767055,0.008440077046892095,0.007391622129021904,342.5531053767055,0.012277459687201998,258.48107040653986
piezoresistive_pressure,671.5852123255037,13.609629215004562,5.0717267117809754,2.8620011514353766e+18,1.6516994216146628,0.008440077046892095,0.01532980565914579,165.16994216146628,0.03450943978119189,442.63887937120745
piezoresistive_pressure,873.2744846829661,16.01566471374066,3.4278077549882093,2.4815816791474606e+18,1.418919382607337,0.008440077046892095,0.01784472849623709,141.8919382607337,0.07626853643766578,308.06966766408
piezoresistive_pressure,846.4920200829306,27.55839260249096,7.925536544482626,3.6233503544952863e+18,0.9309258714343192,0.008440077046892095,0.027198976758121753,93.09258714343191,0.0007812389255504482,564.1747696000328
piezoresistive_pressure,1028.2593284907252,21.67228575726629,6.313906300914505,2.8603709713292897e+18,1.9017768241049098,0.008440077046892095,0.013313986593875705,190.17768241049097,0.025235662973686707,300.68025928905325
piezoresistive_pressure,758.4134609816538,28.993921403214475,2.0756042048241112,9.106257561314499e+19,0.04727171195881356,0.008440077046892095,0.5356317783188612,4.727171195881356,0.00021610107753344723,739.4356855891467
piezoresistive_pressure,1061.731518138868,18.403243049393268,2.2859770733522335,1.418255337329675e+18,1.2267266377803077,0.008440077046892095,0.020640483674905608,122.67266377803077,0.11912149666738393,239.48066540397056
piezoresistive_pressure,878.2538278683835,18.359240710893033,7.987792388087296,1.3027078697146872e+19,1.4246904852115163,0.008440077046892095,0.017772443491062637,142.46904852115162,0.02694362002137681,349.156496717319
piezoresistive_pressure,606.6328687277518,16.64223043136153,7.291497522032681,2.0296989173325146e+18,1.4295024672190364,0.008440077046892095,0.017712618006133583,142.95024672190365,0.0030719641598264172,663.3842704839557
piezoresistive_pressure,1399.5860554361188,21.443101344706182,9.308289511682682,8.746803191820099e+17,6.9697682866664845,0.008440077046892095,0.003632865555819862,696.9768286666484,0.31154270311982063,160.58090403784598
piezoresistive_pressure,1257.681671640315,26.729529310234646,9.055589656358833,2.0007314957350966e+18,2.9676733663227743,0.008440077046892095,0.008532014145495542,296.7673366322774,0.023613457156897846,247.88791883783261
piezoresistive_pressure,799.231503102565,26.496811479304615,3.926594356621532,1.6920435752966435e+19,0.2571887380527326,0.008440077046892095,0.0984499995310244,25.71887380527326,0.0006755692337182821,608.4906955138399
piezoresistive_pressure,772.7090491297967,43.27398798454521,4.878194063630443,2.155062300953677e+19,0.10332344543567315,0.008440077046892095,0.24505794434081363,10.332344543567315,1.019034144688961e-05,1063.1644289057597
piezoresistive_pressure,1366.8701475321336,42.78895740828408,5.757721667705243,5.0867658360415e+19,0.2742471285550286,0.008440077046892095,0.0923263309048492,27.424712855502857,0.0010690055367925083,335.95623180899275
piezoresistive_pressure,772.0027241626085,16.17345159940822,3.2914705161183573,1.5825159350840986e+18,1.1799427354034233,0.008440077046892095,0.021458864384651073,117.99427354034233,0.02647822737947804,398.0801859725897
piezoresistive_pressure,664.8878812833037,12.553025856958651,2.499837731969866,8.03599651153953e+17,1.250461254941347,0.008440077046892095,0.02024871305737812,125.0461254941347,0.06059001775922981,416.54037424313026
piezoresistive_pressure,926.7991808369449,31.417209581647157,5.594480828616781,3.988176433809463e+19,0.254491476426319,0.008440077046892095,0.09949343489312132,25.449147642631896,0.000565442692483935,536.5396735527249
piezoresistive_pressure,1112.264170829709,13.429922478629596,9.35771548087353,5.691253477757631e+17,11.075465979562074,0.008440077046892095,0.0022861549290477306,1107.5465979562073,1.7121352668681686,159.24401711729314
piezoresistive_pressure,819.7410534524162,14.184090080868561,5.782743713821835,6.3270401316766e+18,1.9685367996576502,0.008440077046892095,0.01286246269060337,196.85367996576502,0.12076306937912246,309.6375508846184
piezoresistive_pressure,757.4341253665833,13.592748077302966,8.54956692077766,4.033873070774452e+17,4.971039612679239,0.008440077046892095,0.005093548455356092,497.1039612679239,0.09056825145286784,347.55460421082637
piezoresistive_pressure,857.7580137614252,18.50629536568852,2.7094778745041674,6.253404289433889e+18,0.5978294904150112,0.008440077046892095,0.04235360005927286,59.78294904150112,0.020943036473184254,368.9737200951315
piezoresistive_pressure,999.7780749760058,14.312290242165083,6.244816238039623,6.111159119643336e+19,1.2721955565928662,0.008440077046892095,0.019902782248735193,127.21955565928663,0.5211533231618211,210.04262239826957
piezoresistive_pressure,1115.0767655163472,19.403421768989343,9.847252735809095,2.638008783413469e+19,2.0018423612043414,0.008440077046892095,0.01264846405060747,200.18423612043415,0.11551732132863315,228.91502807707846
piezoresistive_pressure,1326.945047841777,32.55572803180178,3.583850262954685,1.1734473723863434e+17,1.215322110951793,0.008440077046892095,0.020834173024998667,121.5322110951793,0.007503284724537985,271.223333734044
piezoresistive_pressure,618.6565353440678,28.338020030327282,8.33183713810811,4.1671120229839546e+17,0.7439905775503671,0.008440077046892095,0.03403299975121277,74.39905775503671,5.087619238209625e-05,1086.1149879244947
piezoresistive_pressure,726.8174851544069,19.551942251686118,4.313135947478815,8.966450626418067e+18,0.527008408700283,0.008440077046892095,0.048045212794842244,52.7008408700283,0.0035938066620507204,542.9310588550999
